-1.0, -1.0
268.82, 621.08997
268.4762, 621.2619
268.11835, 621.41833
267.74768, 621.6057
267.4104, 621.7762
267.10345, 621.88635
266.91412, 621.8966
266.92188, 621.77094
267.1089, 621.5216
267.5041, 621.1146
268.13373, 620.56433
268.97668, 619.88354
270.0138, 619.03906
271.27255, 618.04553
272.73303, 616.9164
274.33206, 615.574
276.10217, 613.9923
278.07297, 612.14795
280.2714, 610.0647
282.722, 607.76385
285.357, 605.2201
288.11487, 602.4553
290.9395, 599.4894
293.82495, 596.34033
296.81073, 593.0697
299.84274, 589.64343
302.91687, 586.0305
306.02936, 582.2927
309.1767, 578.39636
312.3558, 574.3557
315.5188, 570.22864
318.7121, 566.0231
321.933, 561.746
325.17905, 557.4038
328.44794, 553.0025
331.69263, 548.54724
334.91528, 543.99805
338.11792, 539.36316
341.3023, 534.60547
344.4701, 529.69104
347.57776, 524.67883
350.5858, 519.5327
353.54807, 514.2648
356.42374, 508.93097
359.1756, 503.53717
361.8148, 498.0888
364.35144, 492.54584
366.79483, 486.9167
369.1083, 481.20917
371.30356, 475.38538
373.39124, 469.50067
375.29102, 463.5606
376.97485, 457.61517
378.50708, 451.70978
379.90146, 445.8409
381.08032, 440.05023
382.01813, 434.37573
382.7815, 428.8069
383.34113, 423.28928
383.67044, 417.81824
383.7901, 412.43457
383.719, 407.13046
383.4293, 401.8537
382.98566, 396.64688
382.44696, 391.50366
381.77673, 386.41833
380.94183, 381.4307
379.91205, 376.53192
378.705, 371.75906
377.33655, 367.14575
375.82123, 362.67764
374.17233, 358.34167
372.40182, 354.1709
370.52066, 350.15054
368.49377, 346.267
366.33435, 342.55298
364.09924, 338.9932
361.79532, 335.5738
359.42874, 332.28217
356.96014, 329.10678
354.35376, 326.08218
351.6669, 323.1948
348.86188, 320.43225
345.81433, 317.82837
342.54602, 315.36884
339.0319, 313.08563
335.24902, 311.00793
331.2666, 309.11722
327.05762, 307.44165
322.64243, 306.0069
318.0846, 304.7913
313.397, 303.7751
308.59128, 302.98535
303.67807, 302.44666
298.71204, 302.13644
293.74298, 301.98914
288.8161, 301.9901
284.01764, 302.17102
279.33606, 302.51562
274.7608, 303.00922
270.28235, 303.68338
265.80194, 304.56686
261.31976, 305.64084
256.836, 306.88818
252.35077, 308.33826
247.8642, 310.01782
243.33142, 311.9062
238.8016, 313.98462
234.27444, 316.23602
229.74976, 318.64478
225.31729, 321.19672
220.96872, 323.87903
216.69653, 326.63492
212.53885, 329.45776
208.48535, 332.3866
204.57169, 335.4118
200.78523, 338.52472
197.06956, 341.76248
193.4633, 345.11383
190.0016, 348.5236
186.62646, 351.98645
183.33008, 355.54266
180.19537, 359.18384
177.25279, 362.8573
174.48505, 366.56015
171.83139, 370.28973
169.28159, 374.04367
166.87125, 377.86475
164.58783, 381.7469
162.37494, 385.63968
160.2262, 389.5871
158.18083, 393.5843
156.27457, 397.62668
154.49484, 401.71027
152.83032, 405.78632
151.31558, 409.81055
149.93718, 413.7876
148.72784, 417.76672
147.71733, 421.74774
146.88777, 425.68542
146.26788, 429.53876
145.88376, 433.31528
145.71423, 437.0219
145.73994, 440.66495
145.94334, 444.2051
146.30844, 447.60666
146.86569, 450.83707
147.59778, 453.91174
148.48898, 456.79968
149.56998, 459.47272
150.82367, 461.99518
152.23454, 464.3356
153.83344, 466.4654
155.60342, 468.40353
157.52911, 470.16724
159.6415, 471.77216
161.92377, 473.18768
164.36063, 474.4308
166.93817, 475.51703
169.64374, 476.4155
172.46579, 477.0981
175.39386, 477.5843
178.37341, 477.89172
181.39981, 478.03644
184.46883, 478.03314
187.53163, 477.89517
190.58878, 477.67963
193.6408, 477.39343
196.68813, 477.04303
199.7312, 476.63416
202.7254, 476.12708
205.67511, 475.48566
208.62935, 474.67694
211.5877, 473.71603
214.59482, 472.6616
217.69128, 471.47705
220.82407, 470.12912
223.9899, 468.6775
227.1858, 467.13153
230.36407, 465.45468
233.57132, 463.70374
236.8049, 461.93042
240.06245, 460.09167
243.34183, 458.19342
246.59607, 456.241
249.87242, 454.1943
253.16891, 452.06183
256.43872, 449.85126
259.68423, 447.56964
262.90765, 445.22336
266.15594, 442.81824
269.42694, 440.35962
272.67352, 437.85223
275.8979, 435.30054
279.05707, 432.7085
282.11194, 430.0797
285.0719, 427.46252
287.90042, 424.9009
290.5644, 422.34485
293.07858, 419.7938
295.4565, 417.29236
297.6654, 414.83603
299.67554, 412.42078
301.54974, 410.0879
303.30026, 407.83002
304.89325, 405.64032
306.38785, 403.60266
307.74792, 401.7484
308.85062, 400.10608
309.67407, 398.74652
310.1984, 397.73434
310.40555, 397.08325
310.27905, 396.71576
309.80396, 396.60635
309.05658, 396.7768
308.10648, 397.1569
306.9719, 397.72778
305.66943, 398.51727
304.2592, 399.50568
302.75085, 400.67517
301.10828, 402.0094
299.34354, 403.49353
297.46762, 405.11414
295.49054, 406.90387
293.4214, 408.84753
291.26843, 410.93124
289.0393, 413.14243
286.74075, 415.42462
284.3791, 417.7714
281.95996, 420.17697
279.53354, 422.63605
277.1455, 425.1438
274.74744, 427.69586
272.34015, 430.2882
269.96954, 432.91727
267.58728, 435.5797
265.19443, 438.27252
262.79193, 441.03802
260.38065, 443.86957
257.96136, 446.76132
255.53485, 449.70782
253.14671, 452.65912
250.79352, 455.61478
248.47209, 458.57446
246.1796, 461.53775
243.86844, 464.50433
241.54028, 467.47394
239.19666, 470.4913
236.83894, 473.5521
234.51343, 476.6524
232.21722, 479.7887
229.94766, 482.9577
227.70238, 486.1565
225.47916, 489.3374
223.32104, 492.45703
221.22214, 495.56592
219.13214, 498.75497
217.05025, 501.97205
214.97572, 505.21454
212.86292, 508.5252
210.71524, 511.89795
208.58087, 515.28217
206.4136, 518.67676
204.21638, 522.12585
201.99191, 525.6245
199.74265, 529.16833
197.4708, 532.7532
195.17842, 536.33044
192.86737, 539.90063
190.4943, 543.50964
188.06482, 547.15375
185.58398, 550.8299
183.10141, 554.5802
180.61728, 558.39795
178.08673, 562.2322
175.51392, 566.03625
172.94766, 569.813
170.38739, 573.6098
167.78752, 577.4249
165.15164, 581.2567
162.528, 585.0586
159.91547, 588.83325
157.26808, 592.6283
154.58896, 596.4418
151.88095, 600.22705
149.19167, 603.9866
146.56442, 607.7228
143.99362, 611.3927
141.47421, 614.9574
138.95653, 618.3812
136.44043, 621.6769
134.0158, 624.85596
131.71936, 627.92896
129.53961, 630.86035
127.46605, 633.6179
125.5341, 636.2173
123.73103, 638.6727
122.04524, 640.90717
120.55617, 642.8505
119.29111, 644.484
118.229904, 645.7454
117.399216, 646.66833
116.82329, 647.2832
116.47919, 647.5727
116.346054, 647.56616
116.44991, 647.2902
116.72443, 646.7241
117.10922, 645.93896
117.6394, 644.99945
118.34685, 643.8745
119.21564, 642.5808
120.23123, 641.13354
121.38042, 639.5465
122.651184, 637.8323
124.077576, 636.0024
125.600586, 634.0222
127.21154, 631.90515
128.94751, 629.75366
130.79723, 627.61584
132.75049, 625.4904
134.79794, 623.3763
136.93112, 621.3174
139.14233, 619.30884
141.42451, 617.301
143.7713, 615.3389
146.1319, 613.46344
148.50504, 611.66675
150.93457, 609.9418
153.41547, 608.32697
155.89807, 606.9025
158.38225, 605.6513
160.86786, 604.5577
163.35475, 603.6975
165.88782, 603.0497
168.46292, 602.55023
171.07626, 602.18567
173.7244, 601.989
176.4042, 601.94495
179.11282, 602.0399
181.84767, 602.26135
184.60638, 602.5978
187.38681, 603.129
190.187, 603.8374
193.00516, 604.70703
195.83969, 605.7684
198.68912, 607.0042
201.5521, 608.3988
204.4274, 609.938
207.31393, 611.6085
210.21068, 613.3988
213.11671, 615.29785
216.0312, 617.2961
218.90839, 619.3844
221.75165, 621.5548
224.564, 623.7549
227.30324, 626.0269
229.97595, 628.3645
232.63312, 630.7167
235.27612, 633.1272
237.90628, 635.5907
240.56972, 638.10254
243.26344, 640.70337
245.98474, 643.385
248.73111, 646.1404
251.45532, 648.9177
254.15933, 651.67017
256.89, 654.4448
259.6449, 657.19476
262.42188, 659.92224
265.2189, 662.6742
268.03418, 665.4035
270.91113, 668.1122
273.8891, 670.8021
276.9591, 673.4749
280.1128, 676.1322
283.34265, 678.7303
286.64178, 681.3196
290.00403, 683.9458
293.4237, 686.6057
296.94055, 689.2962
300.5459, 692.0145
304.18677, 694.75824
307.85995, 697.48
311.60754, 700.1368
315.4679, 702.7345
319.4308, 705.2783
323.487, 707.7283
327.62817, 710.0928
331.84662, 712.42444
336.13544, 714.72626
340.44324, 717.0009
344.76837, 719.25085
349.1092, 721.4783
353.4644, 723.64026
357.8776, 725.7426
362.3886, 727.7457
367.0786, 729.61365
371.97656, 731.3584
377.06366, 732.9461
382.32294, 734.436
387.78387, 735.8368
393.4283, 737.11145
399.19476, 738.3164
405.02722, 739.4579
410.82977, 740.4967
416.56012, 741.487
422.22467, 742.47815
427.78445, 743.4251
433.24884, 744.33185
438.62643, 745.202
443.97003, 745.99384
449.32776, 746.66943
454.74326, 747.23914
460.30136, 747.71265
465.98923, 748.0535
471.7952, 748.2737
477.66364, 748.38403
483.58893, 748.39453
489.56592, 748.359
495.54498, 748.28174
501.52594, 748.07635
507.5086, 747.7545
513.4478, 747.3266
519.3926, 746.7572
525.3872, 746.0141
531.42737, 745.0228
537.59894, 743.8058
543.84503, 742.4282
550.114, 740.90466
556.35876, 739.2932
562.49146, 737.60187
568.5222, 735.7927
574.4152, 733.8313
580.18286, 731.6415
585.8814, 729.1987
591.5171, 726.5259
597.14056, 723.5985
602.798, 720.4397
608.48615, 717.1151
614.15735, 713.6398
619.7682, 710.07227
625.32404, 706.4208
630.7849, 702.6479
636.11426, 698.7646
641.324, 694.78076
646.4248, 690.70557
651.3816, 686.54706
656.2072, 682.31287
660.9136, 677.9647
665.4664, 673.4679
669.8344, 668.8358
673.94434, 664.12555
677.81934, 659.34424
681.43567, 654.45325
684.7714, 649.50745
687.897, 644.55676
690.78625, 639.55664
693.3705, 634.5565
695.6771, 629.60144
697.7312, 624.64233
699.5554, 619.67957
701.1704, 614.7134
702.55005, 609.74414
703.7156, 604.7722
704.6412, 599.7977
705.30347, 594.8209
705.68115, 589.84204
705.7998, 584.90625
705.68286, 580.09973
705.35144, 575.45575
704.82477, 571.00476
704.0305, 566.7743
702.94775, 562.69965
701.5575, 558.7667
699.8873, 555.0077
697.9624, 551.407
695.7158, 547.99536
693.1764, 544.8458
690.4155, 542.02466
687.4531, 539.5475
684.3073, 537.3832
680.9946, 535.50366
677.4851, 533.92834
673.7965, 532.62976
669.9448, 531.5381
665.94476, 530.6797
661.85474, 530.0335
657.6828, 529.5805
653.43634, 529.34827
649.1221, 529.3169
644.7011, 529.5134
640.13806, 529.96216
635.4906, 530.6406
630.7664, 531.52795
625.9274, 532.6054
621.02893, 533.85596
616.07635, 535.2639
611.07446, 536.8151
606.02783, 538.49677
600.9403, 540.29706
595.8157, 542.2053
590.61224, 544.21185
585.38214, 546.3078
580.1727, 548.44006
574.93726, 550.60547
569.67786, 552.80096
564.4869, 554.9789
559.35803, 557.1408
554.24084, 559.24316
549.1792, 561.29126
544.213, 563.335
539.3789, 565.3299
534.6648, 567.2352
530.015, 569.0591
525.42365, 570.8088
520.8855, 572.49097
516.3959, 574.06683
511.95023, 575.50085
507.5447, 576.8057
503.1757, 577.99316
498.8399, 579.0738
494.57928, 580.0571
490.38715, 580.907
486.3023, 581.59033
482.3601, 582.1222
478.5027, 582.4712
474.72244, 582.6088
471.05743, 582.5541
467.54224, 582.3242
464.16342, 581.89
460.8637, 581.2249
457.636, 580.3497
454.56372, 579.32825
451.633, 578.1737
448.83105, 576.8981
446.14624, 575.5122
443.56808, 573.9811
441.17697, 572.31775
439.00104, 570.4892
437.02097, 568.51013
435.2191, 566.3942
433.57938, 564.10876
432.13223, 561.6239
430.86032, 559.0028
429.7479, 556.30255
428.8256, 553.53033
428.12128, 550.7376
427.66037, 547.8812
427.42093, 544.9219
427.38306, 541.91394
427.52856, 538.8617
427.841, 535.76917
428.3953, 532.6399
429.21472, 529.47736
430.2754, 526.2844
431.60065, 523.0638
433.12158, 519.86304
434.77563, 516.72534
436.55084, 513.69006
438.39124, 510.79297
440.24603, 508.0216
442.1139, 505.3647
443.99365, 502.8119
445.88422, 500.35382
447.7846, 497.98196
449.649, 495.64362
